Cliente_ID,Frecuencia,Transaccionalidad,Ingresos,Indice_Cliente,Categoria_Indice,Cluster
2403,4.0,330.01,920.0,-0.37078154730668356,Muy Bajo,0
2404,2.0,2.55,0.0,-0.45563190147389226,Muy Bajo,0
2405,3.0,0.09,685.06,-0.4182217708901256,Muy Bajo,0
2406,1.0,0.01,2200.0,-0.4350457709596035,Muy Bajo,0
2407,77.0,5988.53,1106.13,1.6895232966884421,Muy Bajo,0
2408,3.0,449.8,1900.0,-0.3678036073332427,Muy Bajo,0
2409,28.0,2692.29,0.0,0.31563617081830764,Muy Bajo,0
2410,3.0,157.8,158.0,-0.41979561838425955,Muy Bajo,0
2411,18.0,2205.69,898.0,0.06866017651924555,Muy Bajo,0
2412,10.0,1007.43,156.0,-0.20496808148534157,Muy Bajo,0
2413,7.0,1359.03,1570.0,-0.22730953387226052,Muy Bajo,0
2414,1.0,0.02,1492.0,-0.4493482000469167,Muy Bajo,0
2415,16.0,1968.63,900.0,0.007637195324866616,Muy Bajo,0
2416,10.0,292.27,807.0,-0.23296316276159656,Muy Bajo,0
2417,27.0,3903.16,1957.61,0.40113881885576874,Muy Bajo,0
2418,26.0,2697.34,1003.0,0.2887651206480995,Muy Bajo,0
2419,1.0,0.02,1900.0,-0.4411057907114328,Muy Bajo,0
2420,4.0,256.55,150.0,-0.39056357960391425,Muy Bajo,0
2421,13.0,1752.56,937.0,-0.07518315663789553,Muy Bajo,0
2422,13.0,1426.99,819.0,-0.09629858875168545,Muy Bajo,0
2423,13.0,3042.43,664.66,-0.0064725793132411735,Muy Bajo,0
2424,16.0,2024.72,937.59,0.011623713652236713,Muy Bajo,0
2425,10.0,645.3,2320.71,-0.1820717149912658,Muy Bajo,0
2426,53.0,9442.08,819.16,1.3133348848449917,Muy Bajo,0
2427,3.0,3.45,1270.0,-0.4062115057070095,Muy Bajo,0
2428,4.0,1.49,980.0,-0.3884707539264647,Muy Bajo,0
2429,1.0,0.03,0.0,-0.4794889843279049,Muy Bajo,0
2430,2.0,19.71,1022.18,-0.4339945410009254,Muy Bajo,0
2431,18.0,4185.93,833.0,0.18127971860488945,Muy Bajo,0
2432,7.0,1973.43,1105.0,-0.2013540879793543,Muy Bajo,0
2433,18.0,10141.99,807.63,0.5234477908628336,Muy Bajo,0
2434,8.0,76.48,2539.39,-0.2578050686891111,Muy Bajo,0
2435,4.0,234.09,800.0,-0.3787245213606573,Muy Bajo,0
2436,4.0,174.9,0.0,-0.39829159186966856,Muy Bajo,0
2437,12.0,2712.79,956.78,-0.043249035647840266,Muy Bajo,0
2438,15.0,2651.7,969.12,0.024621742805371435,Muy Bajo,0
2439,8.0,1156.08,1022.18,-0.22634117277761795,Muy Bajo,0
2440,8.0,836.72,469.2,-0.2558867727677886,Muy Bajo,0
2441,15.0,1738.94,874.53,-0.029804607828009,Muy Bajo,0
2442,39.0,24498.29,819.16,1.8476212687776368,Muy Bajo,0
2443,46.0,2337.18,1068.64,0.7436113570166396,Muy Bajo,0
2444,2.0,220.2,1500.0,-0.41280648129819963,Muy Bajo,0
2445,27.0,1982.08,819.16,0.26761095706131305,Muy Bajo,0
2446,1.0,0.7,950.0,-0.4602585515437563,Muy Bajo,0
2447,7.0,318.15,150.0,-0.3158831515777047,Muy Bajo,0
2448,12.0,1917.97,807.63,-0.09199195465944238,Muy Bajo,0
2449,1.0,0.02,801.39,-0.4632998919860799,Muy Bajo,0
2450,31.0,6095.47,772.42,0.5981780823117349,Muy Bajo,0
2451,5.0,2890.06,0.0,-0.2183633657571325,Muy Bajo,0
2452,7.0,292.32,150.0,-0.31736927492262607,Muy Bajo,0
2453,30.0,2862.52,1606.97,0.4053184883815669,Muy Bajo,0
2454,3.0,60.71,0.0,-0.42857358350910035,Muy Bajo,0
2455,24.0,3566.7,600.0,0.2832179663939702,Muy Bajo,0
2456,10.0,297.75,150.0,-0.24592057544013454,Muy Bajo,0
2457,5.0,174.96,807.63,-0.35826031650462664,Muy Bajo,0
2458,8.0,283.51,2310.0,-0.25052777639888557,Muy Bajo,0
2459,7.0,1561.16,804.63,-0.23114202120475286,Muy Bajo,0
2460,11.0,1854.69,849.15,-0.11850606433159112,Muy Bajo,0
2461,45.0,3228.0,710.82,0.7639237199552431,Muy Bajo,0
2462,15.0,9920.7,620.0,0.43578913576225503,Muy Bajo,0
2463,20.0,2355.04,1090.62,0.1285684922971147,Muy Bajo,0
2464,6.0,346.03,608.52,-0.3287281635959129,Muy Bajo,0
2465,3.0,11.44,50.0,-0.43039822289355306,Muy Bajo,0
2466,1.0,0.02,0.0,-0.47948955967569623,Muy Bajo,0
2467,22.0,2282.52,1110.0,0.17221177497927215,Muy Bajo,0
2468,31.0,8383.26,909.47,0.7325742565183277,Muy Bajo,0
2469,16.0,1974.96,929.0,0.008587248003054578,Muy Bajo,0
2470,10.0,1381.49,849.15,-0.1694436170263942,Muy Bajo,0
2471,36.0,3226.45,701.69,0.5502412400412757,Muy Bajo,0
2472,2.0,0.15,1600.0,-0.42344681107916077,Muy Bajo,0
2473,9.0,2057.34,600.0,-0.15930415599239361,Muy Bajo,0
2474,2.0,0.04,0.0,-0.45577631376950795,Muy Bajo,0
2475,46.0,2904.83,1200.0,0.778924706963929,Muy Bajo,0
2476,13.0,7160.64,258.0,0.22225238476931192,Muy Bajo,0
2477,4.0,236.24,155.0,-0.39163110104971244,Muy Bajo,0
2478,9.0,285.9,807.0,-0.2570417545152588,Muy Bajo,0
2479,21.0,1373.66,156.0,0.07693592799200902,Muy Bajo,0
2480,4.0,589.7,493.22,-0.3644621431031991,Muy Bajo,0
2481,5.0,5832.72,450.0,-0.03996717995375319,Muy Bajo,0
2482,6.0,1020.71,787.0,-0.2863049487680526,Muy Bajo,0
2483,3.0,157.82,158.0,-0.41979446768867695,Muy Bajo,0
2484,34.0,15927.56,937.59,1.2383382561193845,Muy Bajo,0
2485,14.0,1433.02,555.0,-0.07757288251059347,Muy Bajo,0
2486,42.0,1226.22,158.0,0.5664474035471688,Muy Bajo,0
2487,3.0,327.41,369.02,-0.4057741219029896,Muy Bajo,0
2488,15.0,1688.65,856.11,-0.033070152409560793,Muy Bajo,0
2489,1.0,0.02,800.0,-0.4633279727433748,Muy Bajo,0
2490,23.0,2255.44,1003.72,0.19221876154708528,Muy Bajo,0
2491,23.0,2412.89,1570.62,0.2127301170609806,Muy Bajo,0
2492,10.0,1815.27,1220.0,-0.13699427489317728,Muy Bajo,0
2493,21.0,5036.03,919.12,0.30306611480817086,Muy Bajo,0
2494,15.0,2318.45,0.0,-0.01412986874943177,Muy Bajo,0
2495,12.0,269.56,150.0,-0.20011829044259083,Muy Bajo,0
2496,7.0,309.95,177.0,-0.31580948320760277,Muy Bajo,0
2497,31.0,3009.78,1054.0,0.4263320642593623,Muy Bajo,0
2498,12.0,1371.61,487.67,-0.12989048327835423,Muy Bajo,0
2499,2.0,19.71,0.0,-0.4546446046640258,Muy Bajo,0
2500,1.0,0.02,900.0,-0.4613077743768346,Muy Bajo,0
2501,8.0,299.27,150.0,-0.29325731299706864,Muy Bajo,0
2502,8.0,1194.88,800.0,-0.22859730007816262,Muy Bajo,0
2503,30.0,2026.43,969.12,0.3443283996179982,Muy Bajo,0
2504,6.0,24205.13,840.0,1.0486762403175587,Muy Bajo,0
2505,15.0,882.57,1373.66,-0.0689922505244405,Muy Bajo,0
2506,9.0,1425.93,0.0,-0.2077533810819498,Muy Bajo,0
2507,35.0,1613.79,819.16,0.4361182349404631,Muy Bajo,0
2508,31.0,1952.14,1003.0,0.3644506792936386,Muy Bajo,0
2509,37.0,5070.49,1779.46,0.7018228612933647,Muy Bajo,0
2510,26.0,3388.05,860.69,0.32563002364538535,Muy Bajo,0
2511,2.0,19.72,974.86,-0.4349499235201809,Muy Bajo,0
2512,3.0,1.38,550.78,-0.4208602733916384,Muy Bajo,0
2513,17.0,1301.27,711.0,-0.010865294577318243,Muy Bajo,0
2514,14.0,1480.49,580.36,-0.07432938423954967,Muy Bajo,0
2515,5.0,438.76,875.45,-0.3417125432380112,Muy Bajo,0
2516,6.0,619.93,890.97,-0.30726333730598177,Muy Bajo,0
2517,17.0,1753.39,1093.08,0.022866103681700806,Muy Bajo,0
2518,36.0,3011.54,1090.62,0.5457335981654861,Muy Bajo,0
2519,10.0,2735.12,771.04,-0.09314079089709605,Muy Bajo,0
2520,13.0,1415.01,849.15,-0.096378765598148,Muy Bajo,0
2521,2.0,0.04,500.0,-0.44567532193680703,Muy Bajo,0
2522,12.0,1054.73,819.16,-0.1414253485237452,Muy Bajo,0
2523,27.0,11079.93,1110.1,0.796931312494516,Muy Bajo,0
2524,13.0,1173.37,5087.48,-0.024658796198478175,Muy Bajo,0
2525,3.0,75.67,0.0,-0.4277128632133193,Muy Bajo,0
2526,24.0,21309.8,4200.0,1.3767904471664738,Muy Bajo,0
2527,29.0,2292.5,819.16,0.3328950936199813,Muy Bajo,0
2528,20.0,1373.69,807.63,0.06638977744066303,Muy Bajo,0
2529,17.0,7483.89,158.0,0.3336786845988859,Muy Bajo,0
2530,42.0,6293.76,853.38,0.8720552535795864,Muy Bajo,0
2531,35.0,8329.34,937.56,0.8248878357912355,Muy Bajo,0
2532,26.0,1739.26,156.0,0.2165311192948738,Muy Bajo,0
2533,29.0,1454.87,819.16,0.2847022365775293,Muy Bajo,0
2534,15.0,1579.89,807.63,-0.040307027155811026,Muy Bajo,0
2535,1.0,0.02,500.0,-0.4693885678429953,Muy Bajo,0
2536,9.0,1180.12,475.87,-0.21228248717297876,Muy Bajo,0
2537,5.0,2215.48,1597.0,-0.22491260914883215,Muy Bajo,0
2538,1.0,2.56,973.29,-0.45968103265500776,Muy Bajo,0
2539,9.0,1296.7,363.08,-0.20785366435965322,Muy Bajo,0
2540,26.0,2752.53,954.51,0.29096087092033507,Muy Bajo,0
2541,11.0,969.54,935.65,-0.16768550249123157,Muy Bajo,0
2542,16.0,4543.28,1529.69,0.16849010150554283,Muy Bajo,0
2543,31.0,4435.17,1022.18,0.5076987359628827,Muy Bajo,0
2544,9.0,471.7,604.92,-0.25043420941205574,Muy Bajo,0
2545,8.0,2363.96,980.0,-0.15769818343338285,Muy Bajo,0
2546,10.0,409.8,150.0,-0.23947380343864613,Muy Bajo,0
2547,16.0,2435.6,1125.78,0.03906541500706011,Muy Bajo,0
2548,15.0,2187.31,1883.52,0.016375860588950526,Muy Bajo,0
2549,7.0,661.44,1513.33,-0.26859006685970077,Muy Bajo,0
2550,6.0,308.15,150.0,-0.3401705945796078,Muy Bajo,0
2551,8.0,214.32,990.0,-0.2811752262052033,Muy Bajo,0
2552,28.0,2159.52,1003.72,0.3052605015859881,Muy Bajo,0
2553,12.0,1936.59,860.69,-0.08984873981876024,Muy Bajo,0
2554,9.0,1879.99,874.53,-0.1639618984953919,Muy Bajo,0
2555,24.0,1804.73,807.63,0.18603794947917293,Muy Bajo,0
2556,17.0,1916.76,902.18,0.028409001866402758,Muy Bajo,0
2557,1.0,0.02,0.0,-0.47948955967569623,Muy Bajo,0
2558,9.0,709.0,537.34,-0.23814645638067403,Muy Bajo,0
2559,1.0,0.02,755.63,-0.4642243347586087,Muy Bajo,0
2560,2.0,587.98,0.0,-0.42194931572796307,Muy Bajo,0
2561,31.0,44979.18,833.77,2.8365831406048363,Muy Bajo,2
2562,19.0,2142.88,600.16,0.08274155343780841,Muy Bajo,0
2563,3.0,2.05,1377.0,-0.4041304421455932,Muy Bajo,0
2564,15.0,460.64,1482.0,-0.09107921697234604,Muy Bajo,0
2565,19.0,3532.05,6517.0,0.28219904759227854,Muy Bajo,0
2566,4.0,926.03,2238.03,-0.3098628477192607,Muy Bajo,0
2567,9.0,1634.17,819.16,-0.1792236817366202,Muy Bajo,0
2568,2.0,19.71,150.0,-0.4516143071142155,Muy Bajo,0
2569,1.0,0.02,400.0,-0.47140876620953553,Muy Bajo,0
2570,24.0,2626.48,1234.31,0.2419369366193982,Muy Bajo,0
2571,28.0,2229.13,1048.95,0.3101792332823961,Muy Bajo,0
2572,20.0,1924.49,833.0,0.09859245811092025,Muy Bajo,0
2573,16.0,2567.43,0.0,0.02390723576889892,Muy Bajo,0
2574,39.0,2481.17,986.0,0.5842416314591836,Muy Bajo,0
2575,11.0,949.23,6729.0,-0.051816871787401145,Muy Bajo,0
2576,10.0,1618.74,860.69,-0.15556035978636243,Muy Bajo,0
2577,2.0,19.72,738.1,-0.4397329451728014,Muy Bajo,0
2578,16.0,2596.68,986.03,0.04550989001204024,Muy Bajo,0
2579,4.0,514.72,665.79,-0.36528984452120933,Muy Bajo,0
2580,8.0,190.17,529.85,-0.2918606339048214,Muy Bajo,0
2581,30.0,2396.13,1692.04,0.3802034254936589,Muy Bajo,0
2582,1.0,0.02,156.0,-0.4763380502238936,Muy Bajo,0
2583,9.0,6331.34,718.43,0.08899201093364897,Muy Bajo,0
2584,20.0,6203.82,860.69,0.34536215741192583,Muy Bajo,0
2585,38.0,12162.99,819.16,1.1142004125678329,Muy Bajo,0
2586,14.0,1624.81,816.0,-0.061265569484628954,Muy Bajo,0
2587,13.0,7301.62,1641.0,0.25830298134027463,Muy Bajo,0
2588,1.0,0.03,2231.0,-0.4344183587703935,Muy Bajo,0
2589,16.0,1567.82,1100.0,-0.011382922765047898,Muy Bajo,0
2590,24.0,2615.51,0.0,0.21637026963430273,Muy Bajo,0
2591,2.0,248.22,1861.72,-0.40388689525553484,Muy Bajo,0
2592,4.0,2178.31,2150.0,-0.23959157513272342,Muy Bajo,0
2593,12.0,5809.53,954.51,0.1348753577714995,Muy Bajo,0
2594,2.0,19.71,0.0,-0.4546446046640258,Muy Bajo,0
2595,2.0,2001.76,3964.0,-0.2605271324402531,Muy Bajo,0
2596,1.0,0.03,500.0,-0.469387992495204,Muy Bajo,0
2597,6.0,81.74,150.0,-0.35319704392237444,Muy Bajo,0
2598,5.0,279.88,180.0,-0.36490313848624956,Muy Bajo,0
2599,19.0,531.48,258.0,-0.016882300382823706,Muy Bajo,0
2600,17.0,1846.78,819.0,0.02270231702161476,Muy Bajo,0
2601,3.0,56.8,560.0,-0.4174854336428727,Muy Bajo,0
2602,1.0,0.02,800.0,-0.4633279727433748,Muy Bajo,0
2603,13.0,2511.67,1254.2,-0.025099861234045975,Muy Bajo,0
2604,16.0,545.79,2738.0,-0.03709434383509753,Muy Bajo,0
2605,21.0,23022.92,874.53,1.337037051737629,Muy Bajo,0
2606,2.0,19.71,1606.39,-0.422192340123761,Muy Bajo,0
2607,5.0,811.8,1100.0,-0.3157134137993835,Muy Bajo,0
2608,29.0,4393.73,704.08,0.4514640532905702,Muy Bajo,0
2609,13.0,3050.24,1189.33,0.0045761420814885365,Muy Bajo,0
2610,19.0,2927.9,1867.0,0.15350018673692195,Muy Bajo,0
2611,1.0,0.02,150.0,-0.47645926212588596,Muy Bajo,0
2612,12.0,1085.51,907.66,-0.13786655246774343,Muy Bajo,0
2613,8.0,379.04,150.0,-0.2886677636658886,Muy Bajo,0
2614,6.0,260.79,5070.0,-0.24350168208541584,Muy Bajo,0
2615,2.0,0.04,861.0,-0.438382405833597,Muy Bajo,0
2616,42.0,9758.01,849.15,1.0712846577889161,Muy Bajo,0
2617,6.0,1281.45,160.0,-0.2839699742159687,Muy Bajo,0
2618,13.0,886.79,800.0,-0.12776271412721873,Muy Bajo,0
2619,2.0,1.02,318.0,-0.449295698880363,Muy Bajo,0
2620,16.0,2373.74,838.0,0.02969258671086447,Muy Bajo,0
2621,26.0,3005.08,1233.23,0.311121976276774,Muy Bajo,0
2622,33.0,4019.16,726.0,0.5252044593963083,Muy Bajo,0
2623,8.0,1380.49,849.56,-0.21691705941343253,Muy Bajo,0
2624,12.0,8830.7,927.71,0.3081562932726919,Muy Bajo,0
2625,13.0,416.79,180.0,-0.16732929019075007,Muy Bajo,0
2626,27.0,11552.5,794.8,0.8177508376181605,Muy Bajo,0
2627,5.0,752.85,745.43,-0.3262681063773238,Muy Bajo,0
2628,8.0,1479.47,0.0,-0.2283850642179487,Muy Bajo,0
2629,1.0,0.15,804.0,-0.4632396852874263,Muy Bajo,0
2630,29.0,2691.0,2850.0,0.3968496996102311,Muy Bajo,0
2631,1.0,0.02,1400.0,-0.4512067825441337,Muy Bajo,0
2632,10.0,289.65,150.0,-0.24638660715108554,Muy Bajo,0
2633,8.0,3092.5,3000.0,-0.07497378844208352,Muy Bajo,0
2634,2.0,362.41,600.0,-0.4228062456570196,Muy Bajo,0
2635,12.0,1495.51,818.0,-0.11608860287998611,Muy Bajo,0
2636,1.0,0.02,788.44,-0.46356150767454685,Muy Bajo,0
2637,27.0,240.28,248.0,0.15585831378278464,Muy Bajo,0
2638,7.0,276.93,158.0,-0.3180931193041098,Muy Bajo,0
2639,39.0,1762.13,808.84,0.539292840447566,Muy Bajo,0
2640,1.0,0.02,800.0,-0.4633279727433748,Muy Bajo,0
2641,51.0,8144.65,566.0,1.1861490117527362,Muy Bajo,0
2642,19.0,2094.21,1762.9,0.10343099022467281,Muy Bajo,0
2643,12.0,1734.46,0.0,-0.11886589004523117,Muy Bajo,0
2644,3.0,20.7,1815.0,-0.3942089496693774,Muy Bajo,0
2645,16.0,2084.37,0.0,-0.0038855146375178333,Muy Bajo,0
2646,1.0,0.03,0.0,-0.4794889843279049,Muy Bajo,0
2647,17.0,831.08,0.0,-0.05228118276243582,Muy Bajo,0
2648,15.0,1268.9,1991.3,-0.03428728611214563,Muy Bajo,0
2649,10.0,7759.29,1923.93,0.21921438531122217,Muy Bajo,0
2650,13.0,2003.41,5676.0,0.03498664329714135,Muy Bajo,0
2651,11.0,1861.14,1258.83,-0.10985861633816242,Muy Bajo,0
2652,1.0,0.02,2000.0,-0.43908559234489264,Muy Bajo,0
2653,33.0,6616.21,1003.43,0.6802297938635165,Muy Bajo,0
2654,8.0,896.43,150.0,-0.2588998442919475,Muy Bajo,0
2655,1.0,0.02,1300.0,-0.45322698091067387,Muy Bajo,0
2656,1.0,1.55,1000.0,-0.4591995477982259,Muy Bajo,0
2657,12.0,1353.97,736.98,-0.1258688402345817,Muy Bajo,0
2658,6.0,1545.47,0.0,-0.27201195921659654,Muy Bajo,0
2659,100.0,6237.5,937.0,2.245809158994977,Muy Bajo,0
2660,29.0,4179.83,860.69,0.4423211966965554,Muy Bajo,0
2661,18.0,6018.41,1724.01,0.30471122013028235,Muy Bajo,0
2662,3.0,0.29,3000.0,-0.37144388386791444,Muy Bajo,0
2663,17.0,2042.81,2142.17,0.060711518500969265,Muy Bajo,0
2664,8.0,4453.72,697.1,-0.04317944457813985,Muy Bajo,0
2665,9.0,1859.41,807.0,-0.16651020420680673,Muy Bajo,0
2666,7.0,18643.97,2031.96,0.7765081796727797,Muy Bajo,0
2667,25.0,2910.24,819.16,0.27358824723716996,Muy Bajo,0
2668,3.0,21.57,1090.0,-0.40880533256895074,Muy Bajo,0
2669,1.0,0.03,0.0,-0.4794889843279049,Muy Bajo,0
2670,12.0,265.55,150.0,-0.20034900490690113,Muy Bajo,0
2671,1.0,0.02,750.0,-0.4643380719266449,Muy Bajo,0
2672,14.0,1785.72,849.15,-0.051337952416352896,Muy Bajo,0
2673,35.0,2185.26,588.15,0.4643307749231965,Muy Bajo,0
2674,25.0,2336.09,150.0,0.22703629441028406,Muy Bajo,0
2675,15.0,2391.52,0.0,-0.00992580243842097,Muy Bajo,0
2676,4.0,23.16,100.0,-0.40500172088827663,Muy Bajo,0
2677,1.0,0.02,0.0,-0.47948955967569623,Muy Bajo,0
2678,9.0,1143.87,833.77,-0.20713783296258484,Muy Bajo,0
2679,29.0,2303.67,1322.18,0.34369975892623106,Muy Bajo,0
2680,6.0,721.91,819.16,-0.3028466449773424,Muy Bajo,0
2681,17.0,1972.13,0.0,0.013368876963564775,Muy Bajo,0
2682,31.0,1154.31,652.13,0.3114594364518711,Muy Bajo,0
2683,3.0,749.43,540.0,-0.3780391592475424,Muy Bajo,0
2684,1.0,0.02,150.0,-0.47645926212588596,Muy Bajo,0
2685,38.0,2241.97,807.63,0.543163789254344,Muy Bajo,0
2686,15.0,1670.11,1074.51,-0.0297247339821026,Muy Bajo,0
2687,51.0,2774.5,1090.62,0.8877769822796555,Muy Bajo,0
2688,9.0,249.27,750.0,-0.26030076654370937,Muy Bajo,0
2689,1.0,0.02,2200.0,-0.43504519561181226,Muy Bajo,0
2690,7.0,890.3,609.45,-0.2736828263035497,Muy Bajo,0
2691,12.0,1315.18,1300.0,-0.11672649347373015,Muy Bajo,0
2692,1.0,0.02,1177.0,-0.4557118249015183,Muy Bajo,0
2693,26.0,4409.12,849.15,0.38414392967989985,Muy Bajo,0
2694,29.0,2147.76,819.16,0.32456750968874143,Muy Bajo,0
2695,1.0,0.31,947.92,-0.460323010233641,Muy Bajo,0
2696,1.0,0.08,736.73,-0.464602700163137,Muy Bajo,0
2697,17.0,2475.69,849.15,0.059495604771617354,Muy Bajo,0
2698,21.0,1584.06,874.53,0.10355697684400945,Muy Bajo,0
2699,3.0,28000.09,800.0,1.1950740607453596,Muy Bajo,0
2700,25.0,4268.32,2884.08,0.3934405601880616,Muy Bajo,0
2701,47.0,2638.38,676.88,0.776738598580368,Muy Bajo,0
2702,13.0,376.33,158.0,-0.1701015909949786,Muy Bajo,0
2703,20.0,2078.22,658.0,0.1039019325650913,Muy Bajo,0
2704,2.0,1.26,1500.0,-0.4254031458408669,Muy Bajo,0
2705,26.0,1720.18,158.0,0.215473759676409,Muy Bajo,0
2706,61.0,2629.52,703.75,1.1087410006868472,Muy Bajo,0
2707,4.0,358.71,0.0,-0.38771612411782935,Muy Bajo,0
2708,35.0,2709.98,1228.63,0.5074593907261752,Muy Bajo,0
2709,19.0,1278.49,0.0,0.020884643189216737,Muy Bajo,0
2710,13.0,238.44,366.0,-0.17383304908677616,Muy Bajo,0
2711,21.0,6127.99,1950.0,0.3867176131476815,Muy Bajo,0
2712,1.0,0.02,0.0,-0.47948955967569623,Muy Bajo,0
2713,4.0,21.71,1025.0,-0.3863983114275181,Muy Bajo,0
2714,2.0,1.02,480.0,-0.4460229775265679,Muy Bajo,0
2715,1.0,0.62,180.0,-0.4758186817484461,Muy Bajo,0
2716,34.0,2466.09,860.0,0.4622680809950379,Muy Bajo,0
2717,28.0,2426.48,734.65,0.31518423847761634,Muy Bajo,0
2718,19.0,5605.13,1003.72,0.2900940550077929,Muy Bajo,0
2719,2.0,19.72,0.0,-0.4546440293162345,Muy Bajo,0
2720,33.0,36165.48,2110.83,2.402712193469913,Muy Bajo,0
2721,1.0,0.02,1900.0,-0.4411057907114328,Muy Bajo,0
2722,5.0,310.21,150.0,-0.36376416814520623,Muy Bajo,0
2723,5.0,146.42,986.0,-0.356298931274592,Muy Bajo,0
2724,27.0,1919.45,0.0,0.2474588969050663,Muy Bajo,0
2725,16.0,1619.81,929.41,-0.011837945991573121,Muy Bajo,0
2726,7.0,633.77,0.0,-0.30075432213858344,Muy Bajo,0
2727,21.0,1935.58,874.53,0.12378160240369897,Muy Bajo,0
2728,19.0,2330.3,1191.0,0.10546086177117206,Muy Bajo,0
2729,34.0,2018.77,833.77,0.4360017255631749,Muy Bajo,0
2730,19.0,2281.12,807.63,0.09488646685576586,Muy Bajo,0
2731,35.0,9837.06,1022.18,0.9133436648385075,Muy Bajo,0
2732,24.0,1526.54,3605.03,0.22654537837866298,Muy Bajo,0
2733,3.0,40.04,800.0,-0.41360124046139085,Muy Bajo,0
2734,16.0,4739.18,804.63,0.16511351446062453,Muy Bajo,0
2735,19.0,2076.52,874.38,0.08446333345548472,Muy Bajo,0
2736,13.0,1447.73,729.3,-0.09691743536732099,Muy Bajo,0
2737,20.0,1747.16,2400.0,0.12004632413152644,Muy Bajo,0
2738,22.0,1738.8,833.77,0.13534857092295083,Muy Bajo,0
2739,6.0,1385.7,754.57,-0.2659604800637544,Muy Bajo,0
2740,6.0,1526.56,0.0,-0.27309994188994013,Muy Bajo,0
2741,4.0,234.15,158.0,-0.39169074278709753,Muy Bajo,0
2742,26.0,3251.71,1400.0,0.32868086366942323,Muy Bajo,0
2743,12.0,2418.46,1022.18,-0.05886203745738213,Muy Bajo,0
2744,5.0,215.99,1351.0,-0.34492251265266366,Muy Bajo,0
2745,1.0,0.31,0.0,-0.47947287458974863,Muy Bajo,0
2746,7.0,255.46,150.0,-0.31949000688134865,Muy Bajo,0
2747,13.0,1570.4,1071.0,-0.08295662619300682,Muy Bajo,0
2748,6.0,1050.97,1309.74,-0.2740035614103343,Muy Bajo,0
2749,10.0,2472.48,1570.97,-0.09209155249426855,Muy Bajo,0
2750,5.0,2655.4,1882.0,-0.19384434376943324,Muy Bajo,0
2751,10.0,4341.1,1200.0,0.007924756602809722,Muy Bajo,0
2752,3.0,492.16,675.0,-0.3901138640794238,Muy Bajo,0
2753,4.0,227.15,158.0,-0.39209348624100576,Muy Bajo,0
2754,17.0,966.95,874.53,-0.026796691547172898,Muy Bajo,0
2755,6.0,1262.46,640.69,-0.2753516681435207,Muy Bajo,0
2756,2.0,1.02,7000.0,-0.31430604402814805,Muy Bajo,0
2757,26.0,1810.35,807.5,0.233782859101217,Muy Bajo,0
2758,9.0,1779.31,2080.62,-0.14538908957917063,Muy Bajo,0
2759,5.0,752.28,800.0,-0.32519847895280674,Muy Bajo,0
2760,11.0,1285.66,849.15,-0.15124507969979242,Muy Bajo,0
2761,23.0,2596.78,1022.18,0.21223061167369725,Muy Bajo,0
2762,3.0,290.3,0.0,-0.41536417356870114,Muy Bajo,0
2763,6.0,645.31,455.13,-0.3146079371723975,Muy Bajo,0
2764,17.0,1602.65,819.0,0.008656351392669046,Muy Bajo,0
2765,1.0,0.03,0.0,-0.4794889843279049,Muy Bajo,0
2766,12.0,663.83,1834.3,-0.14340785198746825,Muy Bajo,0
2767,13.0,1897.06,0.0,-0.08579863974812824,Muy Bajo,0
2768,6.0,1490.61,693.43,-0.2611596556665551,Muy Bajo,0
2769,11.0,3889.64,3048.56,0.04300677935201388,Muy Bajo,0
2770,7.0,745.87,809.0,-0.27796126861282844,Muy Bajo,0
2771,18.0,2139.16,892.0,0.0647111757617509,Muy Bajo,0
2772,11.0,963.36,764.0,-0.17150873792241964,Muy Bajo,0
2773,6.0,905.48,512.62,-0.2984777016452866,Muy Bajo,0
2774,20.0,1509.88,1234.42,0.08284744361890045,Muy Bajo,0
2775,5.0,43.78,703.2,-0.3679174219850451,Muy Bajo,0
2776,10.0,295.13,158.0,-0.24590970069213128,Muy Bajo,0
2777,31.0,2215.93,888.34,0.3773114192332002,Muy Bajo,0
2778,2.0,8.85,2500.0,-0.40476447320187037,Muy Bajo,0
2779,3.0,188.95,0.0,-0.4211953234335013,Muy Bajo,0
2780,3.0,2.58,1722.35,-0.3971231936538079,Muy Bajo,0
2781,7.0,183.87,0.0,-0.3266392192690577,Muy Bajo,0
2782,12.0,3768.16,2737.38,0.05344309631693786,Muy Bajo,0
2783,1.0,0.02,2500.0,-0.4289846005121917,Muy Bajo,0
2784,6.0,401.09,1161.0,-0.31439910672156773,Muy Bajo,0
2785,20.0,3386.43,988.95,0.18585535246448553,Muy Bajo,0
2786,9.0,289.62,150.0,-0.2701004284050651,Muy Bajo,0
2787,12.0,1465.18,150.0,-0.13132855781947983,Muy Bajo,0
2788,2.0,20.09,1022.18,-0.43397267778485604,Muy Bajo,0
2789,1.0,0.02,1500.0,-0.44918658417759355,Muy Bajo,0
2790,16.0,1839.69,1054.48,0.003339463340507995,Muy Bajo,0
2791,28.0,7080.52,1660.0,0.601647307523415,Muy Bajo,0
2792,7.0,3880.83,4500.0,-0.023026515723231097,Muy Bajo,0
2793,16.0,2840.85,1311.0,0.06612319566389681,Muy Bajo,0
2794,17.0,1248.89,833.77,-0.011398768773533127,Muy Bajo,0
2795,1.0,0.03,0.0,-0.4794889843279049,Muy Bajo,0
