Cliente_ID,Frecuencia,Transaccionalidad,Ingresos,Cluster
1876,14.0,1479.52,1183.35,2
1877,1.0,0.05,660.0,1
1879,1.0,0.02,0.0,1
1880,25.0,1974.43,874.53,0
1881,19.0,3700.02,807.63,0
1882,21.0,2224.59,954.51,0
1883,3.0,800.08,366.0,1
1884,10.0,1291.31,807.0,2
1885,18.0,1990.13,1322.18,0
1886,35.0,4208.64,819.16,0
1888,12.0,3160.98,1994.0,2
1890,19.0,1970.13,849.15,0
1891,6.0,255.94,894.83,2
1892,6.0,293.96,0.0,1
1894,13.0,3097.36,1022.18,0
1895,20.0,1640.68,886.01,0
1896,22.0,2394.61,683.0,0
1897,10.0,1632.59,1270.0,2
1898,7.0,162.35,158.0,1
1899,1.0,0.02,1337.0,2
1900,28.0,1651.8,1150.0,0
1901,1.0,0.03,0.0,1
1902,6.0,955.64,538.25,1
1903,2.0,19.71,0.0,1
1905,8.0,279.51,800.0,2
1906,15.0,367.03,158.0,1
1907,16.0,567.89,986.03,2
1908,18.0,3445.27,1250.0,0
1909,21.0,1473.12,819.16,0
1910,5.0,77.51,1480.0,2
1911,34.0,3412.79,1133.97,0
1912,37.0,3258.08,1340.08,0
1913,2.0,19.71,100.0,1
1915,16.0,1692.98,920.67,0
1916,6.0,175.52,475.67,1
1917,9.0,4075.54,553.17,0
1918,22.0,2714.19,1690.67,0
1919,17.0,3526.5,1172.0,0
1920,16.0,3554.28,819.16,0
1921,6.0,1250.14,699.37,1
1922,22.0,3927.3,757.66,0
1923,7.0,279.31,150.0,1
1924,5.0,608.93,544.81,1
1925,2.0,19.75,764.62,1
1926,8.0,265.4,920.67,2
1928,19.0,3625.7,807.63,0
1929,4.0,42.87,0.0,1
1930,2.0,235.35,261.22,1
1931,19.0,2098.98,1153.86,0
1932,3.0,221.32,1646.47,2
1933,25.0,2478.49,937.59,0
1934,1.0,0.02,500.0,1
1935,5.0,42.85,1544.33,2
1936,14.0,684.95,800.0,2
1937,7.0,2756.81,1400.0,2
1938,20.0,1843.63,1044.79,0
1939,1.0,0.31,360.0,1
1940,1.0,0.02,1018.31,2
1941,15.0,3597.93,1098.79,0
1942,31.0,2075.73,937.59,0
1943,4.0,422.65,561.0,1
1944,7.0,1181.14,929.41,2
1945,3.0,43.11,620.0,1
1946,29.0,3913.82,833.0,0
1947,15.0,1884.57,809.63,0
1949,3.0,178.62,178.0,1
1950,21.0,1227.42,815.32,0
1951,18.0,2341.28,807.63,0
1952,13.0,788.91,658.35,1
1953,14.0,1940.8,1003.72,0
1954,1.0,0.02,0.0,1
1955,3.0,52.21,0.0,1
1956,10.0,2436.07,1367.07,2
1957,15.0,3172.98,1100.0,0
1958,9.0,2030.76,1022.18,2
1959,1.0,0.02,0.0,1
1960,5.0,1664.45,1482.04,2
1961,32.0,2085.84,883.72,0
1963,20.0,2233.22,807.63,0
1964,2.0,562.84,0.0,1
1965,17.0,1839.43,0.0,1
1967,9.0,1467.29,776.7,2
1969,26.0,4382.06,150.0,0
1972,5.0,170.56,150.0,1
1973,5.0,1361.83,1310.02,2
1974,1.0,0.02,0.0,1
1975,18.0,1790.14,870.0,0
1976,33.0,7786.12,860.69,0
1977,1.0,0.02,1400.0,2
1978,32.0,4258.71,1945.91,0
1979,1.0,0.31,875.0,2
1980,20.0,4213.28,1634.04,0
1982,22.0,4086.56,150.0,0
1983,15.0,1534.15,819.16,0
1985,1.0,0.02,2400.0,2
1986,22.0,1506.68,819.16,0
1987,25.0,3644.5,500.0,0
1988,19.0,2556.18,1214.43,0
1989,23.0,2227.34,1465.95,0
1990,31.0,672.54,463.41,0
1991,14.0,433.23,178.0,1
1992,5.0,408.88,450.0,1
1993,10.0,5398.91,1602.0,0
1994,8.0,909.43,1468.06,2
1995,35.0,3577.39,1514.73,0
1996,7.0,238.28,1908.34,2
1998,29.0,2426.07,969.12,0
2001,10.0,344.09,807.63,2
2002,25.0,1536.16,811.47,0
2004,5.0,338.29,1616.12,2
2005,28.0,2462.66,598.0,0
2006,2.0,5000.96,1100.0,0
2008,4.0,70.07,937.0,2
2009,2.0,19.72,0.0,1
2010,20.0,2660.56,937.59,0
2012,5.0,1385.53,860.69,2
2013,5.0,1206.04,700.0,1
2014,4.0,158.16,150.0,1
2017,8.0,1287.76,819.16,2
2018,1.0,0.06,0.0,1
2021,8.0,1575.29,735.52,2
2022,12.0,1987.05,560.0,0
2023,1.0,0.03,0.0,1
2024,2.0,24.77,2250.0,2
2025,19.0,7542.61,819.0,0
2026,8.0,1565.6,919.16,2
2027,9.0,390.37,0.0,1
2028,10.0,2591.99,759.91,0
2029,2.0,0.04,0.0,1
2030,30.0,5879.06,208.0,0
2032,25.0,1402.88,0.0,0
2033,3.0,0.56,1734.0,2
2034,19.0,2047.49,0.0,0
2035,2.0,19.71,0.0,1
2036,20.0,3741.26,849.15,0
2037,13.0,2206.76,1040.36,0
2038,5.0,176.63,1178.99,2
2039,4.0,2869.31,750.0,2
2040,12.0,1831.65,968.44,2
2041,3.0,129.82,782.38,2
2042,2.0,1.02,366.0,1
2043,29.0,2777.3,1280.0,0
2044,11.0,3993.52,1958.1,0
2045,20.0,2189.95,758.15,0
2047,1.0,0.02,723.45,1
2048,30.0,1494.49,833.77,0
2050,4.0,44.09,0.0,1
2051,2.0,19.71,0.0,1
2052,7.0,2241.85,1600.0,2
2054,32.0,7303.13,1076.63,0
2055,5.0,508.06,490.0,1
2056,18.0,2234.03,849.0,0
2057,2.0,19.71,0.0,1
2058,5.0,4070.09,1939.93,2
2059,20.0,2830.67,1022.18,0
2060,5.0,390.52,1482.04,2
2061,18.0,1709.44,441.71,0
2062,1.0,4.96,2284.0,2
2063,10.0,2159.71,1514.66,2
2064,1.0,0.02,750.0,1
2065,16.0,3963.55,738.98,0
2066,3.0,113.49,0.0,1
2067,26.0,2679.54,849.0,0
2068,7.0,658.43,1600.0,2
2069,2.0,1.04,150.0,1
2070,4.0,206.28,641.86,1
2072,30.0,4035.73,819.12,0
2073,6.0,279.57,849.15,2
2074,14.0,2093.97,807.63,0
2075,1.0,0.02,1000.0,2
2076,3.0,1239.39,1300.0,2
2077,1.0,0.02,0.0,1
2078,8.0,1125.98,581.88,1
2079,10.0,2152.05,1600.0,2
2080,20.0,1192.04,912.59,0
2082,2.0,20.94,762.0,1
2083,29.0,2058.66,974.0,0
2084,22.0,3101.8,1522.85,0
2085,1.0,0.02,600.0,1
2086,10.0,893.19,669.63,1
2087,6.0,299.84,1515.63,2
2088,19.0,3457.01,1724.58,0
2089,12.0,297.26,150.0,1
2090,13.0,2428.78,1827.0,2
2091,1.0,0.02,539.74,1
2092,22.0,3.43,800.0,0
2093,17.0,3896.89,860.69,0
2095,10.0,1930.53,1460.0,2
2096,13.0,1532.86,920.67,2
2098,6.0,868.62,1790.0,2
2099,24.0,2649.54,1445.13,0
2100,7.0,1546.41,904.0,2
2102,1.0,0.02,1000.0,2
2103,2.0,0.08,180.0,1
2104,6.0,182.81,358.0,1
2106,12.0,2854.63,1591.51,0
2107,9.0,298.95,180.0,1
2108,6.0,598.84,980.22,2
2109,1.0,0.02,814.0,2
2110,12.0,1561.49,849.15,2
2111,13.0,3914.33,663.89,0
2112,1.0,0.02,100.0,1
2113,37.0,4519.59,1269.63,0
2114,5.0,2495.93,1135.36,2
2115,10.0,3117.41,1110.0,0
2116,3.0,196.22,800.0,2
2117,10.0,829.31,180.0,1
2118,2.0,19.71,0.0,1
2119,16.0,1871.93,1003.72,0
2120,8.0,1325.93,820.0,2
2121,7.0,255.37,158.0,1
2122,4.0,1001.34,1772.0,2
2123,16.0,3787.79,0.0,0
2124,15.0,1218.52,546.15,1
2125,2.0,30.0,0.0,1
2126,10.0,3412.68,1021.0,0
2127,13.0,1765.95,860.69,0
2128,14.0,1813.84,860.69,0
2129,24.0,2976.54,1131.0,0
2130,5.0,1502.18,1450.0,2
2131,11.0,2407.98,849.0,0
2132,16.0,1336.26,879.41,0
2133,18.0,1621.21,936.0,0
2134,30.0,2874.97,986.03,0
2135,17.0,1701.24,937.59,0
2136,14.0,2011.54,833.77,0
2137,1.0,0.02,158.0,1
2138,8.0,265.74,1950.42,2
2139,28.0,1479.99,807.0,0
2140,25.0,4368.29,1222.5,0
2141,10.0,283.28,150.0,1
2142,16.0,1576.45,699.0,0
2143,10.0,4838.07,969.0,0
2144,14.0,2041.77,1022.18,0
2146,12.0,2257.17,1003.72,0
2147,12.0,5006.91,1200.0,0
2148,14.0,2460.02,1212.64,0
2149,1.0,0.42,228.0,1
2150,5.0,86.3,837.96,2
2151,4.0,219.61,150.0,1
2152,12.0,3226.29,650.0,0
2154,2.0,19.77,819.16,2
2155,2.0,20.0,0.0,1
2156,8.0,2186.31,1339.35,2
2157,26.0,1669.59,719.7,0
2158,9.0,380.27,430.0,1
2159,4.0,297.93,158.0,1
2160,33.0,2041.97,969.12,0
2161,2.0,0.04,690.0,1
2163,6.0,2709.75,0.0,1
2164,14.0,2282.28,1490.62,0
2165,10.0,7347.17,716.12,0
2166,7.0,979.04,714.56,1
2167,1.0,0.06,0.0,1
2168,1.0,0.02,1400.0,2
2169,7.0,1453.49,785.99,2
2170,13.0,3672.52,833.0,0
2172,10.0,302.2,158.0,1
2173,5.0,5916.78,0.0,0
2174,1.0,4.65,1927.08,2
2175,1.0,0.02,1687.0,2
2176,8.0,1833.63,2317.91,2
2177,4.0,473.9,1026.0,2
2178,14.0,2129.6,929.41,0
2179,5.0,662.18,2000.0,2
2180,8.0,210.03,1477.43,2
2181,26.0,2390.51,1214.0,0
2183,20.0,3345.45,1444.64,0
2184,1.0,0.03,0.0,1
2185,23.0,2526.8,1280.56,0
2186,35.0,1520.61,200.0,0
2188,1.0,0.02,1677.76,2
2189,28.0,1106.16,860.69,0
2190,15.0,1456.36,0.0,1
2192,5.0,267.69,1003.72,2
2193,1.0,0.02,1300.0,2
2195,12.0,3801.95,549.34,0
2196,15.0,1404.44,0.0,1
2197,14.0,2589.3,940.65,0
2198,8.0,1537.44,819.16,2
2199,3.0,3008.91,800.0,2
2200,18.0,1778.43,819.16,0
2201,13.0,1727.59,914.0,2
2202,22.0,1420.71,857.63,0
2203,27.0,3208.6,819.16,0
2204,22.0,2377.1,1126.59,0
2205,3.0,157.81,158.0,1
2206,6.0,2857.69,922.0,2
2207,4.0,252.98,1456.71,2
2208,10.0,1324.3,849.15,2
2210,26.0,2168.2,828.28,0
2211,4.0,2519.76,740.0,2
2212,8.0,251.27,1441.49,2
2213,2.0,500.53,400.0,1
2214,22.0,3039.69,1544.16,0
2215,1.0,0.02,400.0,1
2216,1.0,0.02,0.0,1
2217,26.0,2984.54,1214.43,0
2218,19.0,2069.6,800.0,0
2219,6.0,1194.1,550.0,1
2220,17.0,1620.31,792.18,0
2221,17.0,1777.02,749.61,0
2222,2.0,0.04,800.0,2
2223,1.0,0.16,0.0,1
2224,10.0,290.49,158.0,1
2225,16.0,1688.47,807.63,0
2226,13.0,1707.35,860.69,0
2227,13.0,2497.49,0.0,1
2228,4.0,167.91,430.0,1
2229,4.0,172.81,158.0,1
2230,4.0,1409.99,158.0,1
2231,9.0,1481.96,2055.45,2
2232,1.0,0.02,0.0,1
2233,2.0,829.95,800.0,2
2234,8.0,231.04,180.0,1
2235,1.0,0.02,200.0,1
2236,19.0,1754.39,819.16,0
2237,36.0,3653.31,1022.18,0
2238,21.0,2649.97,1060.91,0
2239,12.0,1538.45,160.0,1
2240,20.0,1666.91,158.0,0
2241,16.0,2143.42,986.03,0
2242,11.0,2659.54,954.0,0
2243,22.0,2270.76,0.0,0
2244,9.0,1101.66,711.05,1
2245,31.0,4922.5,719.64,0
2246,11.0,2122.17,1100.0,2
2248,37.0,3167.67,860.0,0
2249,20.0,4762.05,1675.66,0
2250,2.0,19.71,860.69,2
2251,15.0,2485.02,1280.56,0
2252,5.0,230.31,1022.0,2
2253,15.0,2315.55,0.0,1
2254,37.0,2121.15,668.19,0
2255,1.0,0.02,150.0,1
2256,15.0,1203.87,609.12,1
2257,27.0,3793.49,158.0,0
2258,18.0,2175.94,947.62,0
2259,35.0,3054.85,1200.0,0
2261,23.0,125.97,656.44,0
2262,22.0,577.24,158.0,1
2263,11.0,283.87,178.0,1
2264,12.0,361.22,158.0,1
2265,4.0,210.87,870.0,2
2267,2.0,262.68,819.0,2
2268,30.0,1948.0,929.0,0
2269,14.0,1388.3,851.0,2
2270,8.0,2522.69,1532.58,2
2271,1.0,0.02,2010.0,2
2273,2.0,260.88,897.82,2
2274,8.0,552.44,646.0,1
2277,18.0,1771.49,913.29,0
2278,21.0,7344.24,1022.18,0
2279,1.0,0.02,700.0,1
2280,17.0,1753.29,1170.0,0
2281,6.0,247.24,150.0,1
2282,13.0,1493.58,807.0,2
2283,3.0,20.27,0.0,1
2284,14.0,1657.1,819.16,0
2285,36.0,2235.2,954.51,0
2286,9.0,859.25,0.0,1
2287,27.0,1933.09,1003.72,0
2288,2.0,19.72,853.14,2
2289,30.0,6681.81,833.77,0
2291,18.0,2057.17,717.05,0
2292,1.0,0.02,1062.07,2
2293,4.0,202.02,1003.72,2
2294,7.0,501.27,937.59,2
2295,3.0,303.03,800.0,2
2296,1.0,0.15,1015.0,2
2299,21.0,336.9,0.0,1
2301,4.0,267.4,602.0,1
2302,25.0,1659.99,150.0,0
2303,12.0,3831.9,100.0,0
2304,30.0,2061.36,800.0,0
2305,4.0,382.17,332.65,1
2306,6.0,369.9,1691.15,2
2307,22.0,4073.81,807.63,0
2308,4.0,177.81,150.0,1
2309,5.0,61.07,629.04,1
2311,22.0,2583.21,1068.48,0
2312,29.0,2073.35,903.75,0
2313,1.0,0.03,0.0,1
2314,13.0,1660.03,667.0,0
2316,3.0,157.81,150.0,1
2317,11.0,301.2,0.0,1
2318,1.0,0.02,0.0,1
2319,16.0,1962.15,2120.0,2
2320,19.0,6038.86,1710.69,0
2321,14.0,2321.25,1110.61,0
2322,27.0,1498.05,819.16,0
2323,20.0,1520.86,1003.72,0
2324,23.0,1717.05,717.42,0
2325,2.0,131.01,700.0,1
2326,14.0,1619.02,807.63,0
2327,15.0,2202.34,1428.0,0
2328,6.0,1062.57,534.86,1
2329,14.0,394.3,807.63,2
2330,2.0,0.04,853.63,2
2331,8.0,1689.29,969.12,2
2332,12.0,676.08,457.0,1
2333,5.0,167.8,158.0,1
2334,17.0,3996.46,2036.2,0
2335,1.0,1.67,450.0,1
2336,16.0,4524.86,807.63,0
2337,5.0,72.02,0.0,1
2338,1.0,0.02,999.0,2
2339,22.0,4383.31,1022.18,0
2341,37.0,4968.78,860.69,0
2342,1.0,0.12,770.0,1
2343,9.0,5080.91,700.0,0
2344,3.0,93.41,800.0,2
2346,3.0,819.81,1130.0,2
2347,4.0,158.15,150.0,1
2348,5.0,247.56,150.0,1
2349,14.0,1232.72,744.51,2
2350,8.0,1669.05,0.0,1
2351,2.0,18.93,150.0,1
2353,2.0,19.71,1680.0,2
2354,3.0,72.17,740.0,1
2355,4.0,286.21,850.0,2
2356,27.0,2319.39,860.69,0
2357,18.0,1668.42,150.0,1
2358,4.0,367.71,969.12,2
2359,19.0,3447.84,958.78,0
2360,20.0,2060.83,2200.0,0
2361,14.0,2790.65,847.0,0
2362,7.0,580.41,923.3,2
2363,12.0,3545.71,0.0,0
2364,11.0,1409.62,665.84,1
2365,32.0,1963.18,819.16,0
2366,29.0,2135.95,1125.63,0
2367,16.0,2427.05,924.0,0
2368,1.0,0.03,0.0,1
2369,17.0,1484.09,822.18,0
2370,10.0,1259.68,0.0,1
2371,8.0,1441.22,2297.3,2
2372,10.0,786.87,745.83,2
2373,3.0,179.52,150.0,1
2374,1.0,0.02,150.0,1
2375,22.0,1763.71,1039.97,0
2376,2.0,20.0,0.0,1
2378,3.0,340.47,2085.0,2
2380,16.0,2138.86,883.75,0
2382,7.0,1612.47,977.63,2
2384,20.0,1637.01,849.15,0
2385,16.0,1502.39,1300.0,2
2386,12.0,2251.24,960.0,0
2387,9.0,761.49,2187.0,2
2388,18.0,1737.04,874.53,0
2389,28.0,1650.79,789.1,0
2390,8.0,388.52,150.0,1
2391,3.0,20.48,1226.0,2
2392,2.0,4.31,1300.0,2
2393,6.0,164.18,158.0,1
2394,16.0,2406.57,954.51,0
2396,2.0,80.77,1933.45,2
2397,3.0,731.9,1090.0,2
2398,8.0,1120.91,1959.34,2
2399,13.0,3359.77,1113.61,0
2400,9.0,2136.35,150.0,1
2401,6.0,62.07,900.0,2
2402,7.0,264.69,807.0,2
2403,4.0,330.01,920.0,2
2404,2.0,2.55,0.0,1
2405,3.0,0.09,685.06,1
2408,3.0,449.8,1900.0,2
2409,28.0,2692.29,0.0,0
2410,3.0,157.8,158.0,1
2411,18.0,2205.69,898.0,0
2412,10.0,1007.43,156.0,1
2413,7.0,1359.03,1570.0,2
2414,1.0,0.02,1492.0,2
2415,16.0,1968.63,900.0,0
2416,10.0,292.27,807.0,2
2417,27.0,3903.16,1957.61,0
2418,26.0,2697.34,1003.0,0
2419,1.0,0.02,1900.0,2
2420,4.0,256.55,150.0,1
2421,13.0,1752.56,937.0,2
2422,13.0,1426.99,819.0,2
2423,13.0,3042.43,664.66,0
2424,16.0,2024.72,937.59,0
2425,10.0,645.3,2320.71,2
2427,3.0,3.45,1270.0,2
2428,4.0,1.49,980.0,2
2429,1.0,0.03,0.0,1
2430,2.0,19.71,1022.18,2
2431,18.0,4185.93,833.0,0
2432,7.0,1973.43,1105.0,2
2434,8.0,76.48,2539.39,2
2435,4.0,234.09,800.0,2
2436,4.0,174.9,0.0,1
2437,12.0,2712.79,956.78,0
2438,15.0,2651.7,969.12,0
2439,8.0,1156.08,1022.18,2
2440,8.0,836.72,469.2,1
2441,15.0,1738.94,874.53,0
2444,2.0,220.2,1500.0,2
2445,27.0,1982.08,819.16,0
2446,1.0,0.7,950.0,2
2447,7.0,318.15,150.0,1
2448,12.0,1917.97,807.63,0
2449,1.0,0.02,801.39,2
2450,31.0,6095.47,772.42,0
2451,5.0,2890.06,0.0,1
2452,7.0,292.32,150.0,1
2453,30.0,2862.52,1606.97,0
2454,3.0,60.71,0.0,1
2455,24.0,3566.7,600.0,0
2456,10.0,297.75,150.0,1
2457,5.0,174.96,807.63,2
2458,8.0,283.51,2310.0,2
2459,7.0,1561.16,804.63,2
2460,11.0,1854.69,849.15,2
2463,20.0,2355.04,1090.62,0
2464,6.0,346.03,608.52,1
2465,3.0,11.44,50.0,1
2466,1.0,0.02,0.0,1
2467,22.0,2282.52,1110.0,0
2469,16.0,1974.96,929.0,0
2470,10.0,1381.49,849.15,2
2471,36.0,3226.45,701.69,0
2472,2.0,0.15,1600.0,2
2473,9.0,2057.34,600.0,1
2474,2.0,0.04,0.0,1
2476,13.0,7160.64,258.0,0
2477,4.0,236.24,155.0,1
2478,9.0,285.9,807.0,2
2479,21.0,1373.66,156.0,0
2480,4.0,589.7,493.22,1
2481,5.0,5832.72,450.0,0
2482,6.0,1020.71,787.0,2
2483,3.0,157.82,158.0,1
2485,14.0,1433.02,555.0,1
2487,3.0,327.41,369.02,1
2488,15.0,1688.65,856.11,0
2489,1.0,0.02,800.0,2
2490,23.0,2255.44,1003.72,0
2491,23.0,2412.89,1570.62,0
2492,10.0,1815.27,1220.0,2
2493,21.0,5036.03,919.12,0
2494,15.0,2318.45,0.0,1
2495,12.0,269.56,150.0,1
2496,7.0,309.95,177.0,1
2497,31.0,3009.78,1054.0,0
2498,12.0,1371.61,487.67,1
2499,2.0,19.71,0.0,1
2500,1.0,0.02,900.0,2
2501,8.0,299.27,150.0,1
2502,8.0,1194.88,800.0,2
2503,30.0,2026.43,969.12,0
2505,15.0,882.57,1373.66,2
2506,9.0,1425.93,0.0,1
2507,35.0,1613.79,819.16,0
2508,31.0,1952.14,1003.0,0
2509,37.0,5070.49,1779.46,0
2510,26.0,3388.05,860.69,0
2511,2.0,19.72,974.86,2
2512,3.0,1.38,550.78,1
2513,17.0,1301.27,711.0,0
2514,14.0,1480.49,580.36,1
2515,5.0,438.76,875.45,2
2516,6.0,619.93,890.97,2
2517,17.0,1753.39,1093.08,0
2518,36.0,3011.54,1090.62,0
2519,10.0,2735.12,771.04,0
2520,13.0,1415.01,849.15,2
2521,2.0,0.04,500.0,1
2522,12.0,1054.73,819.16,2
2525,3.0,75.67,0.0,1
2527,29.0,2292.5,819.16,0
2528,20.0,1373.69,807.63,0
2529,17.0,7483.89,158.0,0
2532,26.0,1739.26,156.0,0
2533,29.0,1454.87,819.16,0
2534,15.0,1579.89,807.63,0
2535,1.0,0.02,500.0,1
2536,9.0,1180.12,475.87,1
2537,5.0,2215.48,1597.0,2
2538,1.0,2.56,973.29,2
2539,9.0,1296.7,363.08,1
2540,26.0,2752.53,954.51,0
2541,11.0,969.54,935.65,2
2542,16.0,4543.28,1529.69,0
2543,31.0,4435.17,1022.18,0
2544,9.0,471.7,604.92,1
2545,8.0,2363.96,980.0,2
2546,10.0,409.8,150.0,1
2547,16.0,2435.6,1125.78,0
2548,15.0,2187.31,1883.52,2
2549,7.0,661.44,1513.33,2
2550,6.0,308.15,150.0,1
2551,8.0,214.32,990.0,2
2552,28.0,2159.52,1003.72,0
2553,12.0,1936.59,860.69,0
2554,9.0,1879.99,874.53,2
2555,24.0,1804.73,807.63,0
2556,17.0,1916.76,902.18,0
2557,1.0,0.02,0.0,1
2558,9.0,709.0,537.34,1
2559,1.0,0.02,755.63,1
2560,2.0,587.98,0.0,1
2562,19.0,2142.88,600.16,0
2563,3.0,2.05,1377.0,2
2564,15.0,460.64,1482.0,2
2566,4.0,926.03,2238.03,2
2567,9.0,1634.17,819.16,2
2568,2.0,19.71,150.0,1
2569,1.0,0.02,400.0,1
2570,24.0,2626.48,1234.31,0
2571,28.0,2229.13,1048.95,0
2572,20.0,1924.49,833.0,0
2573,16.0,2567.43,0.0,0
2576,10.0,1618.74,860.69,2
2577,2.0,19.72,738.1,1
2578,16.0,2596.68,986.03,0
2579,4.0,514.72,665.79,1
2580,8.0,190.17,529.85,1
2581,30.0,2396.13,1692.04,0
2582,1.0,0.02,156.0,1
2583,9.0,6331.34,718.43,0
2584,20.0,6203.82,860.69,0
2586,14.0,1624.81,816.0,0
2587,13.0,7301.62,1641.0,0
2588,1.0,0.03,2231.0,2
2589,16.0,1567.82,1100.0,0
2590,24.0,2615.51,0.0,0
2591,2.0,248.22,1861.72,2
2592,4.0,2178.31,2150.0,2
2593,12.0,5809.53,954.51,0
2594,2.0,19.71,0.0,1
2596,1.0,0.03,500.0,1
2597,6.0,81.74,150.0,1
2598,5.0,279.88,180.0,1
2599,19.0,531.48,258.0,1
2600,17.0,1846.78,819.0,0
2601,3.0,56.8,560.0,1
2602,1.0,0.02,800.0,2
2603,13.0,2511.67,1254.2,0
2606,2.0,19.71,1606.39,2
2607,5.0,811.8,1100.0,2
2608,29.0,4393.73,704.08,0
2609,13.0,3050.24,1189.33,0
2610,19.0,2927.9,1867.0,0
2611,1.0,0.02,150.0,1
2612,12.0,1085.51,907.66,2
2613,8.0,379.04,150.0,1
2615,2.0,0.04,861.0,2
2617,6.0,1281.45,160.0,1
2618,13.0,886.79,800.0,2
2619,2.0,1.02,318.0,1
2620,16.0,2373.74,838.0,0
2621,26.0,3005.08,1233.23,0
2622,33.0,4019.16,726.0,0
2623,8.0,1380.49,849.56,2
2625,13.0,416.79,180.0,1
2627,5.0,752.85,745.43,1
2628,8.0,1479.47,0.0,1
2629,1.0,0.15,804.0,2
2631,1.0,0.02,1400.0,2
2632,10.0,289.65,150.0,1
2634,2.0,362.41,600.0,1
2635,12.0,1495.51,818.0,2
2636,1.0,0.02,788.44,1
2637,27.0,240.28,248.0,0
2638,7.0,276.93,158.0,1
2640,1.0,0.02,800.0,2
2642,19.0,2094.21,1762.9,0
2643,12.0,1734.46,0.0,1
2644,3.0,20.7,1815.0,2
2645,16.0,2084.37,0.0,1
2646,1.0,0.03,0.0,1
2647,17.0,831.08,0.0,1
2648,15.0,1268.9,1991.3,2
2649,10.0,7759.29,1923.93,0
2651,11.0,1861.14,1258.83,2
2652,1.0,0.02,2000.0,2
2653,33.0,6616.21,1003.43,0
2654,8.0,896.43,150.0,1
2655,1.0,0.02,1300.0,2
2656,1.0,1.55,1000.0,2
2657,12.0,1353.97,736.98,2
2658,6.0,1545.47,0.0,1
2660,29.0,4179.83,860.69,0
2661,18.0,6018.41,1724.01,0
2663,17.0,2042.81,2142.17,2
2664,8.0,4453.72,697.1,0
2665,9.0,1859.41,807.0,2
2667,25.0,2910.24,819.16,0
2668,3.0,21.57,1090.0,2
2669,1.0,0.03,0.0,1
2670,12.0,265.55,150.0,1
2671,1.0,0.02,750.0,1
2672,14.0,1785.72,849.15,0
2673,35.0,2185.26,588.15,0
2674,25.0,2336.09,150.0,0
2675,15.0,2391.52,0.0,1
2676,4.0,23.16,100.0,1
2677,1.0,0.02,0.0,1
2678,9.0,1143.87,833.77,2
2679,29.0,2303.67,1322.18,0
2680,6.0,721.91,819.16,2
2681,17.0,1972.13,0.0,1
2682,31.0,1154.31,652.13,0
2683,3.0,749.43,540.0,1
2684,1.0,0.02,150.0,1
2686,15.0,1670.11,1074.51,0
2688,9.0,249.27,750.0,1
2689,1.0,0.02,2200.0,2
2690,7.0,890.3,609.45,1
2691,12.0,1315.18,1300.0,2
2692,1.0,0.02,1177.0,2
2693,26.0,4409.12,849.15,0
2694,29.0,2147.76,819.16,0
2695,1.0,0.31,947.92,2
2696,1.0,0.08,736.73,1
2697,17.0,2475.69,849.15,0
2698,21.0,1584.06,874.53,0
2702,13.0,376.33,158.0,1
2703,20.0,2078.22,658.0,0
2704,2.0,1.26,1500.0,2
2705,26.0,1720.18,158.0,0
2707,4.0,358.71,0.0,1
2708,35.0,2709.98,1228.63,0
2709,19.0,1278.49,0.0,1
2710,13.0,238.44,366.0,1
2711,21.0,6127.99,1950.0,0
2712,1.0,0.02,0.0,1
2713,4.0,21.71,1025.0,2
2714,2.0,1.02,480.0,1
2715,1.0,0.62,180.0,1
2716,34.0,2466.09,860.0,0
2717,28.0,2426.48,734.65,0
2718,19.0,5605.13,1003.72,0
2719,2.0,19.72,0.0,1
2721,1.0,0.02,1900.0,2
2722,5.0,310.21,150.0,1
2723,5.0,146.42,986.0,2
2724,27.0,1919.45,0.0,0
2725,16.0,1619.81,929.41,0
2726,7.0,633.77,0.0,1
2727,21.0,1935.58,874.53,0
2728,19.0,2330.3,1191.0,0
2729,34.0,2018.77,833.77,0
2730,19.0,2281.12,807.63,0
2733,3.0,40.04,800.0,2
2734,16.0,4739.18,804.63,0
2735,19.0,2076.52,874.38,0
2736,13.0,1447.73,729.3,2
2737,20.0,1747.16,2400.0,2
2738,22.0,1738.8,833.77,0
2739,6.0,1385.7,754.57,2
2740,6.0,1526.56,0.0,1
2741,4.0,234.15,158.0,1
2742,26.0,3251.71,1400.0,0
2743,12.0,2418.46,1022.18,0
2744,5.0,215.99,1351.0,2
2745,1.0,0.31,0.0,1
2746,7.0,255.46,150.0,1
2747,13.0,1570.4,1071.0,2
2748,6.0,1050.97,1309.74,2
2749,10.0,2472.48,1570.97,2
2750,5.0,2655.4,1882.0,2
2751,10.0,4341.1,1200.0,0
2752,3.0,492.16,675.0,1
2753,4.0,227.15,158.0,1
2754,17.0,966.95,874.53,0
2755,6.0,1262.46,640.69,1
2757,26.0,1810.35,807.5,0
2758,9.0,1779.31,2080.62,2
2759,5.0,752.28,800.0,2
2760,11.0,1285.66,849.15,2
2761,23.0,2596.78,1022.18,0
2762,3.0,290.3,0.0,1
2763,6.0,645.31,455.13,1
2764,17.0,1602.65,819.0,0
2765,1.0,0.03,0.0,1
2766,12.0,663.83,1834.3,2
2767,13.0,1897.06,0.0,1
2768,6.0,1490.61,693.43,1
2770,7.0,745.87,809.0,2
