Frecuencia,Transaccionalidad,Ingresos,Cluster
32.0,2137.3,753.0,2
2.0,101.31,800.0,0
4.0,177.8,150.0,0
17.0,2283.48,719.41,0
24.0,1947.78,787.54,2
12.0,3194.2,0.0,0
10.0,1491.19,819.16,0
5.0,201.18,1881.0,1
16.0,1091.32,1419.0,0
3.0,157.81,150.0,0
8.0,609.46,1000.0,0
27.0,1855.28,813.16,2
8.0,361.83,158.0,0
13.0,1562.43,819.0,0
19.0,1801.41,819.16,0
15.0,1693.24,772.67,0
23.0,10885.68,1322.03,2
11.0,376.17,170.0,0
5.0,610.8,807.0,0
14.0,24303.4,1882.01,2
2.0,19.71,849.0,0
19.0,1713.97,1070.42,0
33.0,1709.92,150.0,2
13.0,1733.06,1460.61,1
11.0,343.1,180.0,0
25.0,7964.88,991.0,2
9.0,303.89,150.0,0
1.0,0.04,0.0,0
4.0,6211.29,1580.39,1
16.0,1983.2,1233.0,0
5.0,1120.96,958.4,0
25.0,1872.39,969.0,2
2.0,400.23,0.0,0
9.0,1821.06,874.53,0
13.0,5111.04,819.0,2
1.0,0.02,1072.0,0
19.0,10724.31,860.69,2
15.0,1296.12,819.0,0
6.0,1499.54,749.0,0
1.0,0.02,480.0,0
5.0,29.36,0.0,0
22.0,1554.82,833.77,2
19.0,3080.67,1880.0,1
18.0,685.61,180.0,0
2.0,19.8,126.13,0
4.0,2137.45,1020.0,0
4.0,732.72,1030.0,0
1.0,0.02,2000.0,1
1.0,0.04,487.84,0
3.0,1013.67,2291.35,1
5.0,232.13,1081.85,0
28.0,1724.68,748.06,2
8.0,334.03,688.58,0
48.0,3310.03,1933.75,2
1.0,0.02,300.0,0
2.0,5.04,600.0,0
17.0,1373.36,1120.0,0
5.0,974.7,690.86,0
21.0,1557.57,811.47,0
1.0,0.02,0.0,0
15.0,1824.19,682.72,0
10.0,2551.85,673.59,0
4.0,1764.8,1050.0,0
1.0,0.02,0.0,0
3.0,8041.94,2330.0,1
15.0,6521.6,2802.11,1
11.0,1359.61,833.77,0
5.0,932.44,584.88,0
35.0,8836.16,719.16,2
6.0,358.13,1590.0,1
13.0,3797.43,980.0,0
12.0,730.03,2596.13,1
6.0,250.31,1150.0,0
3.0,3.16,1300.0,0
4.0,179.9,902.5,0
6.0,6851.62,1300.0,2
34.0,2288.55,860.69,2
8.0,188.0,1558.61,1
1.0,0.02,0.0,0
5.0,876.83,0.0,0
19.0,1952.29,1737.59,1
6.0,297.56,150.0,0
17.0,1901.19,888.37,0
12.0,2150.24,969.12,0
8.0,298.18,150.0,0
2.0,0.08,1090.18,0
26.0,1527.78,158.0,2
24.0,5572.37,807.63,2
11.0,1918.81,0.0,0
12.0,1666.48,150.0,0
12.0,2534.92,695.79,0
11.0,1845.9,969.12,0
4.0,11.38,300.0,0
3.0,31.52,2351.69,1
18.0,1459.01,650.0,0
22.0,1445.22,833.77,2
10.0,1942.42,1341.0,0
6.0,620.84,1304.4,0
22.0,826.1,380.0,0
2.0,260.13,1000.0,0
13.0,504.7,2502.74,1
23.0,1282.13,819.16,2
2.0,100.88,1000.0,0
30.0,1764.72,819.16,2
2.0,1.02,600.0,0
9.0,2742.42,0.0,0
20.0,1486.04,734.65,0
6.0,1005.69,573.72,0
18.0,12219.47,0.0,2
19.0,1853.84,980.39,0
2.0,44.88,1568.49,1
28.0,2767.02,100.0,2
13.0,2350.68,1075.0,0
17.0,11458.07,900.0,2
6.0,1512.1,1074.92,0
8.0,2193.04,954.51,0
2.0,0.04,1589.04,1
19.0,2044.44,1022.0,0
23.0,4401.43,833.77,2
2.0,19.71,0.0,0
20.0,5764.75,849.16,2
18.0,2243.14,809.0,0
9.0,317.58,158.0,0
6.0,301.59,158.0,0
24.0,1507.46,807.0,2
7.0,788.21,700.0,0
5.0,329.04,198.0,0
1.0,0.03,0.0,0
27.0,5543.43,1768.8,2
19.0,4610.05,860.69,2
11.0,234.88,158.0,0
4.0,817.04,1100.0,0
20.0,1846.27,860.69,0
8.0,13154.48,2749.93,1
13.0,2528.21,1612.16,1
25.0,3246.51,2985.52,1
26.0,2865.54,1571.09,2
18.0,1659.66,849.15,0
9.0,710.95,330.0,0
11.0,2079.45,1254.62,0
3.0,4.74,972.0,0
7.0,292.0,268.0,0
21.0,1750.16,797.0,0
16.0,2795.89,861.0,0
2.0,19.71,0.0,0
3.0,3.28,1081.64,0
9.0,311.06,575.56,0
29.0,4298.2,1780.0,2
19.0,4322.74,723.21,2
1.0,0.02,500.0,0
19.0,5945.57,964.0,2
10.0,9628.95,1698.0,2
20.0,2788.46,1325.0,2
30.0,1357.98,685.07,2
9.0,877.8,497.62,0
20.0,2364.12,156.78,0
12.0,1637.33,400.0,0
13.0,2024.85,849.15,0
4.0,21.38,1600.0,1
12.0,1265.29,807.63,0
15.0,1388.47,646.12,0
24.0,14776.73,1900.0,2
45.0,2684.79,150.0,2
1.0,0.02,2542.0,1
25.0,2695.16,1193.47,2
3.0,746.1,2321.0,1
34.0,25075.84,1441.27,2
30.0,1647.63,150.0,2
43.0,2163.38,819.16,2
7.0,99.14,150.0,0
15.0,2176.39,2721.0,1
8.0,677.25,616.81,0
22.0,7156.9,833.77,2
30.0,3270.56,1475.89,2
1.0,0.12,0.0,0
1.0,0.02,150.0,0
3.0,709.18,0.0,0
13.0,3099.94,1531.08,1
2.0,99.48,2000.0,1
1.0,0.02,640.0,0
11.0,1168.58,819.16,0
2.0,20.03,150.0,0
39.0,1596.35,807.63,2
7.0,710.61,1491.0,1
3.0,73.43,1400.0,0
13.0,580.19,0.0,0
17.0,1810.89,1393.02,0
12.0,1176.53,624.0,0
6.0,1891.18,1130.61,0
1.0,3.41,770.0,0
1.0,0.02,1258.0,0
4.0,518.91,992.0,0
1.0,0.02,0.0,0
3.0,1030.89,2034.0,1
14.0,1633.74,0.0,0
1.0,0.02,1231.23,0
6.0,1424.69,870.0,0
11.0,2075.4,860.69,0
21.0,1770.53,723.45,0
17.0,1515.77,819.16,0
20.0,1521.4,819.16,0
27.0,2089.68,863.0,2
1.0,0.02,1200.0,0
1.0,0.02,1040.0,0
1.0,0.02,1760.0,1
19.0,1920.22,1003.72,0
5.0,364.64,1500.0,1
20.0,5156.85,819.16,2
13.0,351.2,677.0,0
10.0,1497.06,558.0,0
2.0,21.29,0.0,0
1.0,0.02,0.0,0
32.0,4435.1,0.0,2
16.0,1609.54,968.12,0
7.0,309.75,0.0,0
12.0,3871.25,1586.81,1
9.0,2351.68,1600.0,1
37.0,2298.71,870.0,2
33.0,3552.55,150.0,2
3.0,51.27,1085.56,0
20.0,1454.47,1089.0,0
9.0,1660.72,819.16,0
2.0,27.35,1000.0,0
12.0,1705.44,860.69,0
27.0,2360.69,804.63,2
9.0,502.76,1097.88,0
16.0,1614.66,158.0,0
33.0,1571.47,932.63,2
11.0,1643.46,178.0,0
12.0,2802.97,1003.72,0
15.0,1078.42,1671.71,1
2.0,19.71,1335.0,0
21.0,1863.72,860.69,2
9.0,3482.95,5151.56,1
9.0,2716.77,791.32,0
1.0,0.03,180.0,0
12.0,3402.79,886.69,0
9.0,1670.44,969.12,0
5.0,308.15,150.0,0
24.0,8021.65,1304.4,2
1.0,0.02,1300.0,0
12.0,357.42,150.0,0
35.0,7512.56,687.57,2
3.0,0.08,1549.23,1
13.0,2250.94,1256.42,0
34.0,3295.9,849.15,2
8.0,2138.22,875.58,0
1.0,0.02,720.58,0
19.0,2003.3,969.12,0
3.0,19.73,980.0,0
17.0,2017.27,2050.0,1
16.0,1770.34,807.63,0
21.0,1590.06,833.77,0
4.0,183.31,1500.5,1
12.0,1496.67,762.48,0
2.0,19.71,700.0,0
4.0,203.52,500.0,0
4.0,903.59,0.0,0
23.0,1294.47,432.36,0
2.0,19.71,778.0,0
26.0,319.58,178.0,0
1.0,0.02,2800.0,1
2.0,19.71,0.0,0
14.0,2998.57,805.0,0
12.0,373.01,158.0,0
9.0,1271.69,1419.16,0
10.0,2045.53,819.16,0
12.0,401.74,155.0,0
9.0,142.17,0.0,0
22.0,3057.31,1444.0,2
29.0,3291.28,761.01,2
7.0,3992.72,2851.0,1
19.0,2069.77,860.0,0
5.0,3701.26,1300.0,0
2.0,671.51,300.0,0
2.0,15.32,3200.0,1
20.0,4913.84,3148.96,1
8.0,1146.24,2104.92,1
30.0,1691.21,691.78,2
10.0,95.87,0.0,0
17.0,1707.52,819.16,0
2.0,49.56,150.0,0
2.0,0.04,1462.95,1
2.0,39.73,3080.0,1
24.0,1541.49,860.69,2
21.0,2369.58,1597.84,2
2.0,0.48,0.0,0
4.0,3001.43,1640.0,1
8.0,2146.28,1022.18,0
1.0,0.02,719.0,0
1.0,0.02,0.0,0
1.0,0.02,0.0,0
13.0,3413.44,920.62,0
25.0,2399.62,0.0,2
1.0,0.02,900.0,0
21.0,2170.51,1130.61,2
27.0,3700.93,984.09,2
14.0,1847.76,1022.18,0
2.0,250.09,2500.0,1
9.0,364.78,1000.0,0
8.0,3567.18,1570.0,1
8.0,248.83,180.0,0
23.0,3006.73,1300.0,2
18.0,3920.14,1080.55,2
11.0,2617.13,770.0,0
26.0,2115.34,858.15,2
9.0,292.78,158.0,0
18.0,1697.78,849.15,0
9.0,2299.65,1024.68,0
14.0,2796.58,758.07,0
25.0,2214.02,1022.0,2
1.0,0.02,1450.0,1
13.0,2228.81,1230.0,0
6.0,355.1,150.0,0
1.0,0.02,1200.0,0
20.0,739.9,158.0,0
9.0,1832.93,781.28,0
2.0,19.71,860.69,0
45.0,3755.46,936.0,2
12.0,174.15,900.0,0
2.0,19.71,1537.91,1
10.0,3441.71,1997.19,1
5.0,8394.47,737.59,2
9.0,2007.26,800.0,0
10.0,2210.77,1068.0,0
18.0,4649.49,968.96,2
12.0,1852.98,940.0,0
25.0,2707.56,1221.09,2
6.0,10001.83,1028.1,2
10.0,1190.82,887.63,0
11.0,278.31,150.0,0
14.0,1464.37,788.0,0
4.0,46.73,0.0,0
14.0,1818.45,844.03,0
14.0,5509.19,765.11,2
17.0,2276.8,849.0,0
15.0,3656.74,1141.0,2
16.0,1968.73,0.0,0
41.0,2342.86,863.38,2
12.0,2445.51,692.76,0
1.0,0.02,1115.0,0
4.0,892.29,419.62,0
4.0,948.37,3100.0,1
27.0,1697.96,975.44,2
13.0,1962.92,1130.61,0
5.0,62.88,750.0,0
18.0,2490.14,980.0,0
11.0,1474.74,371.0,0
19.0,1701.43,860.69,0
41.0,1935.85,968.12,2
4.0,1062.84,830.58,0
17.0,1348.88,791.16,0
21.0,2462.04,150.0,0
21.0,1657.59,807.63,0
8.0,1354.49,942.21,0
17.0,5838.7,2054.58,1
1.0,0.11,0.0,0
12.0,1439.21,819.0,0
6.0,580.77,1374.0,0
47.0,3418.83,819.16,2
3.0,600.37,1633.33,1
15.0,383.53,180.0,0
10.0,1609.38,819.16,0
13.0,1720.62,725.0,0
7.0,262.91,150.0,0
24.0,1660.74,156.78,0
19.0,3075.74,838.37,2
7.0,321.47,180.0,0
18.0,1858.38,654.39,0
10.0,3121.5,0.0,0
15.0,968.3,2860.0,1
9.0,4272.23,2200.0,1
28.0,14605.08,998.86,2
22.0,9007.61,753.0,2
20.0,2444.87,739.35,2
12.0,6746.79,1400.0,2
9.0,1681.51,158.0,0
1.0,0.41,0.0,0
31.0,4098.3,833.77,2
2.0,468.18,457.22,0
15.0,2191.89,1003.0,0
32.0,2083.9,849.15,2
16.0,2878.66,1130.61,0
8.0,759.65,1374.66,0
17.0,1606.94,907.63,0
1.0,0.02,0.0,0
21.0,3895.1,1723.74,2
14.0,1790.48,1460.28,1
23.0,4900.67,1006.0,2
39.0,8678.31,2697.67,2
3.0,2418.59,1438.46,1
3.0,678.95,998.7,0
30.0,2467.16,954.51,2
1.0,0.02,1300.0,0
8.0,1463.23,833.0,0
6.0,1621.08,937.0,0
1.0,0.32,990.0,0
17.0,2849.14,1086.13,2
2.0,19.71,0.0,0
14.0,2040.61,1006.12,0
24.0,1565.02,819.16,2
18.0,2895.08,1769.0,1
5.0,183.01,1200.0,0
1.0,0.02,280.0,0
24.0,1874.35,969.12,2
18.0,1472.42,160.0,0
3.0,14170.2,567.0,2
12.0,1534.36,1230.0,0
1.0,0.07,0.0,0
6.0,1347.47,0.0,0
13.0,8878.52,1410.0,2
16.0,2695.61,986.03,0
2.0,0.04,2660.0,1
4.0,823.32,1611.66,1
27.0,3611.04,1093.62,2
30.0,2714.78,1234.42,2
2.0,50.13,0.0,0
12.0,1232.79,2767.66,1
1.0,0.02,0.0,0
1.0,0.03,2300.0,1
5.0,161.48,1000.0,0
12.0,2737.75,819.16,0
15.0,2430.93,468.38,0
15.0,1450.47,1141.71,0
15.0,930.01,1366.5,0
16.0,3064.62,1110.61,0
19.0,1136.32,158.0,0
24.0,2248.17,937.0,2
36.0,1926.29,819.16,2
13.0,2475.69,819.0,0
22.0,1294.04,2415.0,1
18.0,1693.05,156.0,0
31.0,1663.76,807.63,2
33.0,3484.29,765.68,2
23.0,6210.39,1133.0,2
10.0,1499.35,500.0,0
13.0,1732.69,849.15,0
5.0,4046.45,705.73,0
6.0,1681.5,962.65,0
5.0,925.51,3724.0,1
16.0,4274.55,727.55,2
27.0,5860.18,158.0,2
9.0,1747.15,849.15,0
13.0,2454.18,150.0,0
12.0,2498.04,675.0,0
10.0,3306.02,1384.0,0
1.0,0.02,800.0,0
18.0,1789.48,888.37,0
19.0,2704.49,1257.49,2
18.0,1558.28,1352.08,0
2.0,1.07,0.0,0
2.0,19.72,0.0,0
1.0,0.03,315.0,0
9.0,303.42,180.0,0
9.0,1330.57,819.16,0
24.0,4098.51,0.0,2
18.0,1561.28,849.15,0
15.0,1630.08,1090.0,0
5.0,255.98,930.61,0
31.0,3853.62,1872.02,2
1.0,0.02,5100.0,1
26.0,2376.04,740.0,2
18.0,1946.37,873.39,0
15.0,706.81,427.87,0
38.0,15659.25,833.77,2
1.0,0.02,380.0,0
3.0,732.96,560.0,0
2.0,1.71,1200.0,0
1.0,0.02,1787.14,1
6.0,207.81,158.0,0
1.0,0.02,180.0,0
4.0,264.92,864.0,0
4.0,240.97,1022.18,0
10.0,2338.35,1700.0,1
34.0,1502.4,807.63,2
14.0,1788.63,819.16,0
13.0,2102.8,1494.22,1
6.0,952.74,1570.0,1
19.0,1821.09,860.69,0
15.0,640.07,920.0,0
24.0,2703.93,1130.61,2
16.0,1193.61,636.44,0
14.0,1276.21,819.16,0
2.0,19.79,641.82,0
21.0,2021.8,868.53,2
2.0,30.11,0.0,0
12.0,921.25,733.6,0
16.0,1871.87,1640.77,1
26.0,3421.59,1000.0,2
10.0,965.82,324.0,0
5.0,247.58,150.0,0
5.0,61.92,900.0,0
6.0,1017.76,668.0,0
2.0,19.72,3200.0,1
4.0,2239.4,1214.43,0
4.0,672.01,819.16,0
1.0,0.38,3561.25,1
13.0,1438.41,636.0,0
17.0,417.74,180.0,0
8.0,17542.32,1418.97,2
11.0,292.16,178.0,0
24.0,1742.38,810.69,2
11.0,2169.14,833.77,0
8.0,1407.63,680.32,0
1.0,0.02,551.59,0
5.0,152.11,1270.0,0
8.0,1759.46,1108.26,0
22.0,2553.76,744.18,2
13.0,1619.54,869.92,0
12.0,5443.84,1587.0,2
10.0,7923.14,721.43,2
2.0,19.71,1110.0,0
32.0,3427.89,746.22,2
7.0,243.45,150.0,0
21.0,1244.81,158.0,0
10.0,247.09,158.0,0
11.0,1749.03,937.0,0
13.0,1449.69,160.0,0
27.0,2883.42,730.0,2
16.0,1833.95,723.27,0
53.0,2679.44,1251.8,2
1.0,0.02,3079.17,1
4.0,726.03,3830.0,1
24.0,2032.93,849.15,2
12.0,2581.2,1097.0,0
29.0,2004.87,864.82,2
7.0,3704.21,1124.98,0
51.0,2208.66,0.0,2
28.0,8666.3,807.63,2
9.0,234.71,158.0,0
6.0,1805.89,1444.4,1
1.0,0.04,1500.0,1
17.0,1691.53,833.0,0
21.0,2231.94,2008.21,1
8.0,23367.43,888.37,2
5.0,23.2,150.0,0
36.0,5267.09,986.03,2
11.0,6965.84,649.47,2
2.0,91.89,0.0,0
12.0,1621.47,860.69,0
10.0,1762.28,850.0,0
43.0,5301.84,969.12,2
8.0,316.92,150.0,0
2.0,0.04,700.0,0
2.0,19.71,1154.0,0
7.0,259.95,1022.18,0
16.0,3353.88,680.0,0
1.0,0.02,1019.0,0
17.0,1999.77,1620.0,1
35.0,2345.65,900.0,2
3.0,30.01,1210.0,0
19.0,1784.67,791.31,0
5.0,501.86,0.0,0
27.0,2217.75,1737.59,2
20.0,3967.71,1749.0,2
34.0,1562.07,807.63,2
4.0,439.0,364.52,0
42.0,2814.57,0.0,2
6.0,1923.09,807.63,0
38.0,2466.76,807.63,2
38.0,15821.86,1648.19,2
11.0,1829.38,1217.0,0
23.0,2075.16,1886.03,1
15.0,3209.52,1481.6,1
19.0,4836.41,807.63,2
3.0,0.6,647.42,0
5.0,1199.68,797.0,0
4.0,317.8,150.0,0
27.0,2184.85,1003.72,2
10.0,1638.66,156.0,0
4.0,94.98,521.0,0
6.0,1470.09,961.56,0
2.0,100.04,1055.91,0
21.0,2551.77,772.52,2
9.0,1051.37,696.47,0
18.0,796.73,1163.18,0
9.0,1015.79,835.0,0
2.0,1000.84,3040.86,1
17.0,1834.97,833.77,0
12.0,2022.32,525.0,0
24.0,5420.11,156.0,2
46.0,1878.19,178.0,2
4.0,43.14,1331.76,0
1.0,0.02,1750.0,1
3.0,819.47,1228.33,0
33.0,5663.41,694.21,2
51.0,9867.39,849.15,2
13.0,2427.49,849.15,0
1.0,0.02,976.63,0
8.0,1633.87,819.16,0
10.0,1328.63,905.0,0
26.0,856.74,807.63,2
2.0,241.98,3882.96,1
8.0,536.48,1265.41,0
37.0,2010.13,849.15,2
6.0,455.76,1003.72,0
1.0,0.02,4350.0,1
2.0,19.71,0.0,0
32.0,1742.71,739.43,2
23.0,1499.17,849.15,2
8.0,475.92,800.0,0
3.0,41.96,0.0,0
11.0,1093.13,920.67,0
21.0,1771.58,1003.0,2
10.0,858.02,568.07,0
7.0,1792.46,0.0,0
9.0,1487.21,815.74,0
19.0,14155.13,849.32,2
1.0,0.02,2500.0,1
4.0,3.79,466.05,0
18.0,3410.36,2880.0,1
14.0,1101.75,1085.94,0
14.0,1066.61,602.89,0
4.0,123.14,0.0,0
3.0,2.33,2100.0,1
27.0,2397.75,0.0,2
2.0,0.68,810.0,0
18.0,11524.51,1270.0,2
15.0,2498.21,1003.72,0
10.0,1519.23,658.44,0
22.0,1901.76,815.22,2
4.0,180.77,280.0,0
9.0,250.09,158.0,0
17.0,1608.82,807.63,0
21.0,2411.62,741.56,2
26.0,1787.3,967.12,2
10.0,2339.87,1216.55,0
4.0,229.34,158.0,0
19.0,7200.92,1372.94,2
7.0,324.19,738.26,0
37.0,4607.75,0.0,2
23.0,1556.22,513.4,2
11.0,1645.68,860.69,0
1.0,0.02,1550.0,1
10.0,545.82,158.0,0
31.0,2268.46,860.0,2
24.0,2455.08,156.0,2
10.0,893.96,1137.59,0
15.0,620.99,158.0,0
17.0,2633.67,819.0,0
6.0,907.62,2000.0,1
7.0,3406.26,982.79,0
2.0,35.0,1857.0,1
5.0,1626.26,2516.67,1
16.0,1273.26,859.69,0
14.0,1032.2,900.0,0
25.0,1968.57,874.53,2
35.0,4717.23,1003.72,2
6.0,1627.21,1018.66,0
20.0,1314.02,597.13,0
2.0,1.03,3880.0,1
1.0,0.31,1475.0,1
10.0,1646.28,819.16,0
22.0,2137.39,929.16,2
1.0,0.02,1900.0,1
4.0,79.49,702.48,0
1.0,0.02,700.0,0
9.0,696.6,746.0,0
7.0,1535.67,750.05,0
23.0,2077.01,1130.61,2
25.0,8251.57,1050.0,2
23.0,1762.82,1564.12,2
4.0,2204.81,828.37,0
12.0,272.37,150.0,0
4.0,863.25,0.0,0
2.0,20.0,3000.0,1
12.0,2760.89,874.53,0
9.0,928.31,150.0,0
4.0,240.35,1204.16,0
14.0,1618.98,807.63,0
2.0,0.04,823.94,0
8.0,1727.56,904.42,0
9.0,508.43,800.0,0
1.0,1.7,1700.0,1
2.0,104.34,1242.93,0
1.0,1.55,0.0,0
19.0,3337.05,1200.0,2
2.0,0.08,800.0,0
3.0,877.31,430.0,0
40.0,26279.69,807.63,2
38.0,2480.77,849.15,2
8.0,2030.98,702.21,0
22.0,1426.95,158.0,0
40.0,3638.83,964.25,2
5.0,593.93,4950.0,1
15.0,2218.14,720.0,0
3.0,127.77,0.0,0
2.0,19.71,764.0,0
45.0,2494.77,1207.29,2
11.0,1594.5,150.0,0
5.0,731.68,578.4,0
4.0,141.65,650.0,0
2.0,0.04,2700.0,1
8.0,299.27,150.0,0
9.0,3011.92,1120.0,0
1.0,0.93,750.0,0
14.0,1436.34,158.0,0
28.0,598.38,0.0,2
15.0,8392.38,1048.26,2
16.0,593.63,452.29,0
15.0,1293.69,812.63,0
13.0,6061.48,1192.0,2
1.0,0.02,1200.0,0
35.0,6199.93,849.15,2
1.0,0.02,1948.0,1
5.0,47.12,1420.0,0
2.0,1.02,1786.12,1
4.0,108.38,1170.0,0
4.0,968.12,463.67,0
5.0,4755.94,1060.55,0
13.0,1811.48,3259.94,1
1.0,0.31,0.0,0
5.0,48.52,3872.0,1
6.0,2050.68,0.0,0
9.0,1724.84,1820.0,1
3.0,178.63,178.0,0
32.0,2063.48,802.56,2
30.0,8983.68,0.0,2
17.0,2642.79,1256.49,2
5.0,893.21,969.12,0
6.0,276.26,155.0,0
4.0,910.59,1365.0,0
3.0,333.73,472.0,0
1.0,0.02,2253.02,1
20.0,2477.62,986.03,2
3.0,40.05,0.0,0
1.0,0.05,1132.0,0
26.0,2082.19,1118.0,2
23.0,1259.73,611.53,0
3.0,70.03,1198.0,0
1.0,0.02,4600.0,1
36.0,10475.73,639.09,2
3.0,996.72,700.0,0
3.0,363.3,1637.75,1
16.0,3581.98,833.77,2
9.0,1251.07,954.32,0
2.0,19.71,934.0,0
6.0,950.03,1925.0,1
23.0,1626.93,816.16,2
29.0,2691.61,615.0,2
28.0,1733.03,686.04,2
44.0,8099.2,969.12,2
5.0,220.19,178.0,0
2.0,0.04,600.0,0
3.0,157.81,150.0,0
13.0,2210.99,1022.18,0
4.0,203.54,0.0,0
39.0,1966.77,904.0,2
17.0,2700.58,158.0,0
1.0,0.02,180.0,0
35.0,10353.23,819.16,2
48.0,3007.9,819.16,2
17.0,1477.32,661.4,0
40.0,2128.69,833.77,2
15.0,1678.02,158.0,0
15.0,3200.72,874.65,0
3.0,2.94,600.0,0
4.0,262.99,150.0,0
38.0,4244.73,969.12,2
37.0,2011.34,4073.5,1
20.0,1433.47,3293.93,1
14.0,1925.75,864.3,0
6.0,77.25,0.0,0
7.0,1434.03,1755.93,1
12.0,1228.86,904.52,0
8.0,1569.0,800.0,0
4.0,230.77,150.0,0
2.0,19.71,0.0,0
10.0,3117.35,1090.62,0
15.0,1948.72,930.0,0
6.0,1035.4,0.0,0
2.0,400.46,1326.0,0
30.0,3048.57,1200.0,2
10.0,2656.56,1165.76,0
34.0,5274.07,819.16,2
17.0,4162.8,1623.35,2
7.0,244.38,1003.72,0
22.0,1617.78,869.15,2
45.0,5013.13,555.88,2
12.0,1622.5,565.27,0
1.0,0.02,1550.0,1
1.0,0.02,550.0,0
23.0,3836.39,807.63,2
5.0,1020.47,1100.0,0
16.0,1733.37,340.66,0
13.0,3481.27,1629.41,1
5.0,3148.57,1955.0,1
2.0,19.71,150.0,0
10.0,2170.53,833.77,0
1.0,0.02,1797.09,1
3.0,1097.47,650.0,0
21.0,1879.49,888.37,2
4.0,199.56,1003.72,0
5.0,223.43,917.73,0
11.0,2058.96,1130.61,0
18.0,4916.59,156.0,2
17.0,1634.1,0.0,0
5.0,936.58,690.79,0
5.0,218.99,248.0,0
16.0,1407.58,807.63,0
21.0,7684.56,818.55,2
4.0,6240.86,0.0,0
24.0,890.97,150.0,0
1.0,0.02,650.0,0
31.0,3134.51,1783.4,2
14.0,1814.45,1360.0,0
27.0,2345.74,986.0,2
26.0,11550.57,1055.66,2
1.0,0.02,1250.0,0
13.0,1521.67,937.59,0
43.0,7618.65,849.15,2
12.0,1084.72,849.0,0
57.0,5122.89,1130.61,2
6.0,390.34,1500.0,1
1.0,0.02,210.0,0
34.0,1997.89,100.0,2
12.0,2870.71,1003.72,0
28.0,4732.11,1543.58,2
15.0,1777.95,627.0,0
7.0,1149.7,860.69,0
38.0,2526.93,0.0,2
11.0,275.13,158.0,0
2.0,10.1,158.0,0
2.0,24.0,1056.0,0
30.0,2063.11,969.16,2
23.0,1576.13,849.15,2
35.0,944.79,510.46,2
7.0,1463.04,150.0,0
9.0,11075.86,1003.72,2
7.0,840.78,1220.0,0
37.0,9180.63,1110.43,2
15.0,1751.98,937.59,0
9.0,849.39,827.63,0
2.0,0.1,2500.0,1
22.0,1845.96,150.0,0
23.0,2767.63,1257.49,2
9.0,2062.57,1275.84,0
1.0,0.02,1400.0,0
27.0,7987.9,2147.0,2
19.0,3231.72,1059.0,2
1.0,0.06,2200.0,1
9.0,1523.98,800.0,0
10.0,4843.14,1003.72,0
29.0,3106.48,2287.49,2
6.0,509.72,861.13,0
19.0,2977.99,1234.0,2
19.0,3018.68,1200.0,2
2.0,1.02,200.0,0
3.0,20.5,3790.27,1
8.0,440.17,889.37,0
6.0,4954.14,1800.0,1
10.0,790.49,938.32,0
13.0,1710.92,980.0,0
11.0,1977.3,1470.0,1
16.0,2240.95,833.77,0
5.0,696.12,500.0,0
3.0,42.79,978.61,0
13.0,1527.77,665.6,0
19.0,3301.07,156.78,0
15.0,1869.49,1079.43,0
15.0,1808.29,833.77,0
11.0,2367.73,2400.0,1
4.0,30.33,950.0,0
13.0,1375.69,1343.0,0
14.0,848.95,1202.24,0
28.0,20831.33,160.0,2
11.0,314.89,150.0,0
13.0,355.28,150.0,0
13.0,2734.05,1014.0,0
1.0,0.02,10.0,0
9.0,1162.1,1229.0,0
1.0,0.02,700.0,0
32.0,3938.73,3223.69,1
1.0,0.02,500.0,0
13.0,2041.91,1802.2,1
13.0,2123.22,1042.13,0
9.0,1828.77,1585.0,1
12.0,1730.53,977.95,0
9.0,646.69,526.0,0
23.0,2692.07,920.67,2
3.0,2.19,0.0,0
12.0,372.66,2691.6,1
25.0,2231.07,1068.56,2
4.0,704.12,1000.0,0
39.0,2341.54,1910.0,2
29.0,3017.14,1482.04,2
2.0,0.04,0.0,0
7.0,280.01,203.0,0
5.0,979.0,792.0,0
3.0,37.47,74.0,0
1.0,0.02,1200.0,0
26.0,5386.35,950.0,2
18.0,1242.93,620.0,0
14.0,1079.33,739.45,0
9.0,94.62,1710.0,1
19.0,4649.96,1544.52,2
9.0,2325.52,819.0,0
2.0,69.76,0.0,0
19.0,2219.13,812.51,0
1.0,0.02,1500.0,1
1.0,0.13,400.0,0
7.0,893.18,819.16,0
22.0,962.02,366.05,0
8.0,675.15,430.0,0
19.0,956.18,493.0,0
9.0,945.13,1022.0,0
29.0,5697.2,553.0,2
2.0,19.71,1450.0,1
8.0,368.18,208.0,0
7.0,2128.2,1530.0,1
29.0,2478.71,937.59,2
26.0,2272.51,874.53,2
35.0,5150.68,833.83,2
35.0,1444.65,737.18,2
1.0,0.31,0.0,0
13.0,2173.59,1138.49,0
33.0,1645.41,900.0,2
4.0,1007.27,0.0,0
8.0,927.79,1028.77,0
24.0,8899.1,698.18,2
19.0,1729.67,747.0,0
38.0,6525.86,812.99,2
15.0,1614.37,944.1,0
6.0,204.84,928.89,0
26.0,3563.4,859.58,2
17.0,766.21,534.0,0
3.0,200.15,1894.0,1
11.0,1902.24,1115.0,0
17.0,1368.93,1059.75,0
5.0,454.2,800.0,0
3.0,56.54,655.0,0
2.0,1029.32,2900.0,1
2.0,35.04,950.0,0
1.0,0.02,350.0,0
